<WFATester Graph 1.00 4,0.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  2400,4,0,12,5,t,1,12,5,f,2,12,5,f,5,12,5,f>
        Temps,        CO2%,        Flow,         O2%
   00:010.860,     0.43681,     0.49386,    20.41231
   00:010.880,     0.44044,     0.48461,    20.39356
   00:010.900,     0.44498,     0.47909,    20.39981
   00:010.920,     0.46082,     0.47724,    20.39356
   00:010.940,     0.49767,     0.47514,    20.39356
   00:010.960,     0.57366,     0.47223,    20.36232
   00:010.980,     0.71792,     0.46711,    20.29357
   00:011.000,     0.93981,     0.46354,    20.14359
   00:011.020,     1.21958,     0.45743,    19.93111
   00:011.040,     1.52968,     0.44881,    19.64364
   00:011.060,     1.85309,     0.43359,    19.34992
   00:011.080,     2.18052,     0.41168,    19.00621
   00:011.100,     2.49769,     0.40165,    18.64999
   00:011.120,     2.79085,     0.40961,    18.32503
   00:011.140,     3.05409,     0.42211,    18.02506
   00:011.160,     3.28986,     0.43012,    17.74383
   00:011.180,     3.49564,     0.42463,    17.50636
   00:011.200,     3.67016,     0.40874,    17.31888
   00:011.220,     3.81540,     0.39233,    17.11890
   00:011.240,     3.94024,     0.37966,    16.96891
   00:011.260,     4.05283,     0.36635,    16.85018
   00:011.280,     4.14825,     0.35377,    16.75644
   00:011.300,     4.22622,     0.34180,    16.66894
   00:011.320,     4.29478,     0.33077,    16.59395
   00:011.340,     4.35806,     0.31817,    16.51896
   00:011.360,     4.40813,     0.30467,    16.46896
   00:011.380,     4.45272,     0.29472,    16.41897
   00:011.400,     4.49458,     0.28982,    16.39397
   00:011.420,     4.52622,     0.28224,    16.34398
   00:011.440,     4.55499,     0.26865,    16.31898
   00:011.460,     4.58671,     0.25594,    16.29398
   00:011.480,     4.61533,     0.24330,    16.26899
   00:011.500,     4.64064,     0.22627,    16.24399
   00:011.520,     4.66118,     0.21154,    16.22524
   00:011.540,     4.67977,     0.20234,    16.20024
   00:011.560,     4.69965,     0.19601,    16.19399
   00:011.580,     4.71701,     0.19391,    16.16900
   00:011.600,     4.73431,     0.19328,    16.16275
   00:011.620,     4.75161,     0.19481,    16.14400
   00:011.640,     4.76851,     0.19678,    16.11900
   00:011.660,     4.78299,     0.19404,    16.11275
   00:011.680,     4.79690,     0.19033,    16.09400
   00:011.700,     4.81207,     0.19303,    16.07526
   00:011.720,     4.82304,     0.20039,    16.06901
   00:011.740,     4.83345,     0.20316,    16.05651
   00:011.760,     4.84672,     0.19924,    16.04401
   00:011.780,     4.86131,     0.19615,    16.04401
   00:011.800,     4.87108,     0.19388,    16.04401
   00:011.820,     4.88067,     0.18877,    16.02526
   00:011.840,     4.88793,     0.17996,    15.99401
   00:011.860,     4.89504,     0.17166,    15.99401
   00:011.880,     4.90218,     0.16795,    15.99401
   00:011.900,     4.91176,     0.17210,    15.99401
   00:011.920,     4.91956,     0.17936,    15.96902
   00:011.940,     4.92591,     0.18537,    15.96902
   00:011.960,     4.93596,     0.18721,    15.95027
   00:011.980,     4.94835,     0.18391,    15.93152
   00:012.000,     4.95831,     0.18127,    15.91277
   00:012.020,     4.96621,     0.17774,    15.90652
   00:012.040,     4.97687,     0.17485,    15.90652
   00:012.060,     4.98530,     0.17027,    15.88152
   00:012.080,     4.99031,     0.16406,    15.87528
   00:012.100,     4.99958,     0.16082,    15.87528
   00:012.120,     5.01003,     0.15554,    15.84403
   00:012.140,     5.01887,     0.14635,    15.83153
   00:012.160,     5.02644,     0.13645,    15.81903
   00:012.180,     5.03659,     0.12717,    15.80653
   00:012.200,     5.04403,     0.11520,    15.80028
   00:012.220,     5.04833,     0.09653,    15.80653
   00:012.240,     5.05681,     0.00000,    15.77529
   00:012.260,     5.06615,     0.00000,    15.76279
   00:012.280,     5.07296,     0.00000,    15.76904
   00:012.300,     5.08133,    -0.12994,    15.76279
   00:012.320,     5.08937,    -0.18027,    15.72529
   00:012.340,     5.09836,    -0.24911,    15.74404
   00:012.360,     5.10924,    -0.32654,    15.71904
   00:012.380,     5.11628,    -0.39667,    15.69404
   00:012.400,     5.12051,    -0.45987,    15.69404
   00:012.420,     5.12719,    -0.51785,    15.65030
   00:012.440,     5.13581,    -0.57565,    15.65655
   00:012.460,     5.14691,    -0.62135,    15.64405
   00:012.480,     5.15699,    -0.65119,    15.63155
   00:012.500,     5.16310,    -0.67130,    15.60655
   00:012.520,     5.17163,    -0.69136,    15.58156
   00:012.540,     5.18074,    -0.72274,    15.56906
   00:012.560,     5.18858,    -0.75922,    15.57531
   00:012.580,     5.19319,    -0.78992,    15.55031
   00:012.600,     5.20073,    -0.81912,    15.54406
   00:012.620,     5.20737,    -0.85463,    15.55031
   00:012.640,     5.21051,    -0.90450,    15.51906
   00:012.660,     5.21778,    -0.96516,    15.50656
   00:012.680,     5.22456,    -1.01609,    15.50031
   00:012.700,     5.22504,    -1.03923,    15.49406
   00:012.720,     5.21430,    -1.03822,    15.49406
   00:012.740,     5.12662,    -1.03452,    15.49406
   00:012.760,     4.90551,    -1.03642,    15.56906
   00:012.780,     4.65421,    -1.03020,    15.76904
   00:012.800,     4.50087,    -1.00999,    16.00026
   00:012.820,     4.38778,    -0.98233,    16.18149
   00:012.840,     4.04302,    -0.94790,    16.34398
   00:012.860,     3.29946,    -0.90610,    16.69394
   00:012.880,     2.43467,    -0.86803,    17.34388
   00:012.900,     1.76120,    -0.85037,    18.16254
   00:012.920,     1.32010,    -0.85156,    18.89372
   00:012.940,     1.03649,    -0.85037,    19.40617
   00:012.960,     0.85020,    -0.83507,    19.76863
   00:012.980,     0.72976,    -0.81761,    19.98111
   00:013.000,     0.65177,    -0.81375,    20.13109
   00:013.020,     0.59919,    -0.82186,    20.21858
   00:013.040,     0.56277,    -0.83316,    20.28733
   00:013.060,     0.53726,    -0.84083,    20.32482
   00:013.080,     0.51828,    -0.83916,    20.39356
   00:013.100,     0.50452,    -0.82702,    20.37482
   00:013.120,     0.49484,    -0.80739,    20.39356
   00:013.140,     0.48624,    -0.78689,    20.42481
   00:013.160,     0.47989,    -0.76603,    20.44356
   00:013.180,     0.47618,    -0.74071,    20.41856
   00:013.200,     0.47127,    -0.71923,    20.43106
   00:013.220,     0.46576,    -0.71044,    20.44356
   00:013.240,     0.46216,    -0.70695,    20.42481
   00:013.260,     0.45956,    -0.69408,    20.44356
   00:013.280,     0.45686,    -0.66463,    20.41856
   00:013.300,     0.45509,    -0.62699,    20.42481
   00:013.320,     0.45348,    -0.59196,    20.42481
   00:013.340,     0.45119,    -0.56966,    20.40606
   00:013.360,     0.44989,    -0.55894,    20.39981
   00:013.380,     0.44812,    -0.54402,    20.44356
   00:013.400,     0.44575,    -0.52225,    20.39981
   00:013.420,     0.44394,    -0.50347,    20.42481
   00:013.440,     0.44372,    -0.48280,    20.39981
   00:013.460,     0.44278,    -0.44587,    20.40606
   00:013.480,     0.44246,    -0.39577,    20.39356
   00:013.500,     0.44233,    -0.35218,    20.39356
   00:013.520,     0.44180,    -0.32732,    20.39981
   00:013.540,     0.44081,    -0.30251,    20.39356
   00:013.560,     0.43903,    -0.25214,    20.40606
   00:013.580,     0.43667,    -0.17033,    20.40606
   00:013.600,     0.43628,     0.00000,    20.39356
   00:013.620,     0.43559,     0.14792,    20.39981
   00:013.640,     0.43433,     0.21009,    20.39356
   00:013.660,     0.43347,     0.27876,    20.39356
   00:013.680,     0.43249,     0.32776,    20.39356
   00:013.700,     0.43334,     0.35820,    20.39356
   00:013.720,     0.43299,     0.40131,    20.39356
   00:013.740,     0.43247,     0.45343,    20.39356
   00:013.760,     0.43168,     0.49180,    20.40606
   00:013.780,     0.43166,     0.50986,    20.39356
   00:013.800,     0.43162,     0.51917,    20.37482
   00:013.820,     0.42986,     0.52544,    20.38107
   00:013.840,     0.42818,     0.52928,    20.39356
   00:013.860,     0.42906,     0.53442,    20.40606
   00:013.880,     0.42854,     0.54239,    20.39981
   00:013.900,     0.42730,     0.55256,    20.39356
   00:013.920,     0.42655,     0.56328,    20.40606
   00:013.940,     0.42578,     0.57181,    20.39356
   00:013.960,     0.42550,     0.57630,    20.39356
   00:013.980,     0.42630,     0.57709,    20.39981
   00:014.000,     0.42625,     0.57191,    20.39356
   00:014.020,     0.42553,     0.57681,    20.39356
   00:014.040,     0.42469,     0.59399,    20.39356
   00:014.060,     0.42457,     0.59867,    20.39356
   00:014.080,     0.42588,     0.59570,    20.39981
   00:014.100,     0.42651,     0.60566,    20.39356
   00:014.120,     0.42651,     0.62608,    20.39981
   00:014.140,     0.42655,     0.64092,    20.40606
   00:014.160,     0.42587,     0.64545,    20.40606
   00:014.180,     0.42602,     0.64193,    20.39356
   00:014.200,     0.42711,     0.63175,    20.39356
   00:014.220,     0.42853,     0.62743,    20.39981
   00:014.240,     0.43064,     0.63411,    20.40606
   00:014.260,     0.43308,     0.63363,    20.42481
   00:014.280,     0.43564,     0.60997,    20.41856
   00:014.300,     0.44286,     0.57325,    20.39981
   00:014.320,     0.47027,     0.53965,    20.39981
   00:014.340,     0.54468,     0.52252,    20.37482
   00:014.360,     0.68631,     0.51767,    20.31232
   00:014.380,     0.89197,     0.51517,    20.19983
   00:014.400,     1.15096,     0.52440,    20.01860
   00:014.420,     1.45239,     0.53919,    19.76863
   00:014.440,     1.78009,     0.54180,    19.49991
   00:014.460,     2.10843,     0.53286,    19.16869
   00:014.480,     2.42432,     0.52191,    18.86872
   00:014.500,     2.71964,     0.52076,    18.55625
   00:014.520,     2.98938,     0.52409,    18.25003
   00:014.540,     3.22159,     0.52252,    18.00631
   00:014.560,     3.41549,     0.51372,    17.78133
   00:014.580,     3.57844,     0.48966,    17.55010
   00:014.600,     3.71226,     0.46483,    17.41887
   00:014.620,     3.82350,     0.44768,    17.29388
   00:014.640,     3.91405,     0.43641,    17.16889
   00:014.660,     3.99330,     0.43647,    17.09390
   00:014.680,     4.06535,     0.44054,    17.01266
   00:014.700,     4.12754,     0.44460,    16.94392
   00:014.720,     4.17990,     0.45015,    16.86892
   00:014.740,     4.22476,     0.46014,    16.82518
   00:014.760,     4.26885,     0.46907,    16.78143
   00:014.780,     4.30960,     0.47025,    16.71894
   00:014.800,     4.34229,     0.46997,    16.69394
   00:014.820,     4.37180,     0.47687,    16.65645
   00:014.840,     4.40178,     0.48166,    16.60645
   00:014.860,     4.42982,     0.47047,    16.59395
   00:014.880,     4.44828,     0.44643,    16.57520
   00:014.900,     4.46697,     0.42486,    16.56271
   00:014.920,     4.48937,     0.40984,    16.53146
   00:014.940,     4.50561,     0.38343,    16.50646
   00:014.960,     4.51907,     0.34547,    16.49396
   00:014.980,     4.53456,     0.32487,    16.49396
   00:015.000,     4.55355,     0.33063,    16.46896
   00:015.020,     4.56900,     0.34453,    16.45022
   00:015.040,     4.58416,     0.35482,    16.43147
   00:015.060,     4.60054,     0.35881,    16.42522
   00:015.080,     4.61829,     0.35841,    16.40022
   00:015.100,     4.63615,     0.34847,    16.39397
   00:015.120,     4.65402,     0.32823,    16.34398
   00:015.140,     4.67174,     0.31373,    16.34398
   00:015.160,     4.68965,     0.30920,    16.31898
   00:015.180,     4.70751,     0.30874,    16.30648
   00:015.200,     4.72498,     0.30676,    16.27523
   00:015.220,     4.74272,     0.29849,    16.25024
   00:015.240,     4.75912,     0.28904,    16.24399
   00:015.260,     4.77059,     0.27569,    16.23149
   00:015.280,     4.78536,     0.26409,    16.20649
   00:015.300,     4.80190,     0.26242,    16.18149
   00:015.320,     4.81585,     0.26098,    16.19399
   00:015.340,     4.82819,     0.25077,    16.16275
   00:015.360,     4.84371,     0.23785,    16.14400
   00:015.380,     4.85800,     0.22949,    16.12525
   00:015.400,     4.87100,     0.22454,    16.11900
   00:015.420,     4.88193,     0.22035,    16.09400
   00:015.440,     4.89174,     0.21561,    16.09400
   00:015.460,     4.90608,     0.21331,    16.05651
   00:015.480,     4.91783,     0.20983,    16.05651
   00:015.500,     4.92593,     0.20490,    16.04401
   00:015.520,     4.93304,     0.19933,    16.01901
   00:015.540,     4.94370,     0.19388,    16.02526
   00:015.560,     4.95239,     0.19052,    16.02526
   00:015.580,     4.96041,     0.18706,    16.00651
   00:015.600,     4.96471,     0.18706,    15.99401
   00:015.620,     4.96766,     0.18746,    15.99401
   00:015.640,     4.97460,     0.18088,    15.99401
   00:015.660,     4.98295,     0.17430,    15.99401
   00:015.680,     4.98913,     0.17237,    15.97527
   00:015.700,     4.99662,     0.17063,    15.95027
   00:015.720,     5.00138,     0.16582,    15.95027
   00:015.740,     5.00510,     0.16289,    15.94402
   00:015.760,     5.01055,     0.16769,    15.91902
   00:015.780,     5.01693,     0.17475,    15.91902
   00:015.800,     5.02337,     0.17938,    15.89402
   00:015.820,     5.02909,     0.18342,    15.90027
   00:015.840,     5.03456,     0.18128,    15.90027
   00:015.860,     5.03826,     0.17110,    15.89402
   00:015.880,     5.04483,     0.16165,    15.86903
   00:015.900,     5.05310,     0.15640,    15.85653
   00:015.920,     5.05756,     0.15488,    15.86903
   00:015.940,     5.06257,     0.15548,    15.83153
   00:015.960,     5.07030,     0.15430,    15.84403
   00:015.980,     5.07515,     0.15120,    15.83153
   00:016.000,     5.07825,     0.14642,    15.84403
   00:016.020,     5.08408,     0.13998,    15.79403
   00:016.040,     5.09005,     0.13761,    15.79403
   00:016.060,     5.09634,     0.13629,    15.79403
   00:016.080,     5.10291,     0.13113,    15.78154
   00:016.100,     5.11216,     0.12892,    15.76904
   00:016.120,     5.11994,     0.12803,    15.76904
   00:016.140,     5.12798,     0.12224,    15.74404
   00:016.160,     5.13308,     0.11881,    15.73154
   00:016.180,     5.13911,     0.11724,    15.72529
   00:016.200,     5.14454,     0.10720,    15.71904
   00:016.220,     5.15027,     0.09011,    15.71279
   00:016.240,     5.15365,     0.00000,    15.69404
   00:016.260,     5.15870,     0.00000,    15.69404
   00:016.280,     5.16564,     0.00000,    15.68155
   00:016.300,     5.17199,    -0.16130,    15.69404
   00:016.320,     5.18053,    -0.23673,    15.65030
   00:016.340,     5.19096,    -0.32594,    15.63155
   00:016.360,     5.20111,    -0.40767,    15.61905
   00:016.380,     5.20828,    -0.48475,    15.61905
   00:016.400,     5.21509,    -0.56255,    15.59405
   00:016.420,     5.21876,    -0.63472,    15.59405
   00:016.440,     5.22313,    -0.68716,    15.59405
   00:016.460,     5.22746,    -0.71957,    15.56906
   00:016.480,     5.23156,    -0.74423,    15.55031
   00:016.500,     5.23982,    -0.78120,    15.56906
   00:016.520,     5.24571,    -0.83367,    15.55031
   00:016.540,     5.25142,    -0.87739,    15.51906
   00:016.560,     5.25902,    -0.89580,    15.53156
   00:016.580,     5.26368,    -0.89467,    15.51906
   00:016.600,     5.26498,    -0.89694,    15.51281
   00:016.620,     5.26752,    -0.92219,    15.50031
   00:016.640,     5.27242,    -0.97176,    15.49406
   00:016.660,     5.27630,    -1.03402,    15.46282
   00:016.680,     5.28223,    -1.08207,    15.46907
   00:016.700,     5.28625,    -1.10081,    15.47532
   00:016.720,     5.28283,    -1.09970,    15.45657
   00:016.740,     5.23646,    -1.09198,    15.45657
   00:016.760,     5.07468,    -1.09036,    15.50656
   00:016.780,     4.85826,    -1.10316,    15.61905
   00:016.800,     4.73477,    -1.11849,    15.80028
   00:016.820,     4.59698,    -1.11915,    15.96902
   00:016.840,     4.08051,    -1.10735,    16.14400
   00:016.860,     3.17451,    -1.09667,    16.62520
   00:016.880,     2.29143,    -1.08819,    17.43137
   00:016.900,     1.66504,    -1.07406,    18.29378
   00:016.920,     1.26339,    -1.05908,    18.96871
   00:016.940,     1.00132,    -1.05365,    19.46866
   00:016.960,     0.82889,    -1.05701,    19.79363
   00:016.980,     0.71925,    -1.05485,    19.99361
   00:017.000,     0.64668,    -1.03701,    20.14359
   00:017.020,     0.59750,    -1.00603,    20.21858
   00:017.040,     0.56197,    -0.96927,    20.25608
   00:017.060,     0.53749,    -0.93505,    20.33107
   00:017.080,     0.52138,    -0.90632,    20.34982
   00:017.100,     0.50937,    -0.87869,    20.39356
   00:017.120,     0.49899,    -0.84346,    20.39356
   00:017.140,     0.49150,    -0.79514,    20.39356
   00:017.160,     0.48538,    -0.73494,    20.41856
   00:017.180,     0.47925,    -0.66854,    20.41856
   00:017.200,     0.47493,    -0.60402,    20.41856
   00:017.220,     0.47093,    -0.54767,    20.41856
   00:017.240,     0.46694,    -0.50586,    20.40606
   00:017.260,     0.46356,    -0.47667,    20.40606
   00:017.280,     0.46200,    -0.45970,    20.43106
   00:017.300,     0.45966,    -0.43574,    20.41856
   00:017.320,     0.45751,    -0.39093,    20.40606
   00:017.340,     0.45546,    -0.33020,    20.40606
   00:017.360,     0.45312,    -0.28362,    20.41231
   00:017.380,     0.45249,    -0.26150,    20.39356
   00:017.400,     0.45092,    -0.23256,    20.39356
   00:017.420,     0.45008,    -0.16595,    20.40606
   00:017.440,     0.44911,     0.00000,    20.39356
   00:017.460,     0.44783,     0.16394,    20.39356
   00:017.480,     0.44597,     0.22304,    20.38107
   00:017.500,     0.44453,     0.29260,    20.39356
   00:017.520,     0.44447,     0.34199,    20.39356
   00:017.540,     0.44513,     0.36071,    20.39356
   00:017.560,     0.44443,     0.37072,    20.39356
   00:017.580,     0.44268,     0.38839,    20.38107
   00:017.600,     0.44016,     0.41261,    20.39356
   00:017.620,     0.43980,     0.43269,    20.37482
   00:017.640,     0.43937,     0.44697,    20.36857
   00:017.660,     0.43938,     0.45339,    20.39356
   00:017.680,     0.44058,     0.45364,    20.38107
   00:017.700,     0.44450,     0.45224,    20.37482
   00:017.720,     0.44673,     0.45070,    20.37482
   00:017.740,     0.44530,     0.45454,    20.35607
   00:017.760,     0.44329,     0.45896,    20.34982
   00:017.780,     0.44019,     0.45873,    20.37482
   00:017.800,     0.43734,     0.46514,    20.36857
   00:017.820,     0.43699,     0.47169,    20.36857
   00:017.840,     0.43540,     0.47188,    20.38107
   00:017.860,     0.43299,     0.47472,    20.36857
   00:017.880,     0.43207,     0.49060,    20.36857
   00:017.900,     0.43151,     0.51259,    20.38107
   00:017.920,     0.43261,     0.53176,    20.37482
   00:017.940,     0.43418,     0.55223,    20.38107
   00:017.960,     0.43323,     0.57287,    20.37482
   00:017.980,     0.43330,     0.58786,    20.34982
   00:018.000,     0.43546,     0.59067,    20.36857
   00:018.020,     0.43804,     0.58233,    20.36857
   00:018.040,     0.44356,     0.55858,    20.38107
   00:018.060,     0.44738,     0.53908,    20.37482
   00:018.080,     0.44949,     0.54563,    20.36857
   00:018.100,     0.45080,     0.56867,    20.37482
   00:018.120,     0.45378,     0.58821,    20.36857
   00:018.140,     0.45847,     0.58447,    20.38107
   00:018.160,     0.46704,     0.55588,    20.37482
   00:018.180,     0.48963,     0.52265,    20.35607
   00:018.200,     0.53971,     0.49772,    20.33107
   00:018.220,     0.63509,     0.48354,    20.31232
   00:018.240,     0.79149,     0.47793,    20.23108
   00:018.260,     1.00445,     0.48935,    20.08110
   00:018.280,     1.25255,     0.50534,    19.91236
   00:018.300,     1.52772,     0.50859,    19.67489
   00:018.320,     1.82810,     0.50276,    19.41866
   00:018.340,     2.12599,     0.49330,    19.11869
   00:018.360,     2.39894,     0.47980,    18.81872
   00:018.380,     2.65055,     0.46490,    18.55625
   00:018.400,     2.88653,     0.45442,    18.30628
   00:018.420,     3.10425,     0.44740,    18.06880
   00:018.440,     3.29982,     0.43963,    17.87507
   00:018.460,     3.47142,     0.43067,    17.69384
   00:018.480,     3.62221,     0.42136,    17.50636
   00:018.500,     3.75099,     0.41358,    17.36262
   00:018.520,     3.86078,     0.40971,    17.23139
   00:018.540,     3.95917,     0.40808,    17.11890
   00:018.560,     4.03810,     0.40257,    17.04391
   00:018.580,     4.10280,     0.39549,    16.95017
   00:018.600,     4.15826,     0.39088,    16.89392
   00:018.620,     4.20526,     0.38816,    16.83768
   00:018.640,     4.24704,     0.38691,    16.77518
   00:018.660,     4.28120,     0.38914,    16.75019
   00:018.680,     4.30932,     0.39078,    16.71894
   00:018.700,     4.33758,     0.39414,    16.69394
   00:018.720,     4.36307,     0.39818,    16.66894
   00:018.740,     4.38882,     0.39430,    16.64395
   00:018.760,     4.41502,     0.38694,    16.61895
   00:018.780,     4.43593,     0.37901,    16.59395
   00:018.800,     4.45695,     0.36192,    16.56895
   00:018.820,     4.47583,     0.33587,    16.54396
   00:018.840,     4.49601,     0.32809,    16.52521
   00:018.860,     4.51174,     0.33895,    16.50646
   00:018.880,     4.52402,     0.35283,    16.50646
   00:018.900,     4.54228,     0.36302,    16.50021
   00:018.920,     4.56390,     0.36178,    16.46896
   00:018.940,     4.58083,     0.35176,    16.42522
   00:018.960,     4.59586,     0.33429,    16.43147
   00:018.980,     4.61440,     0.31868,    16.42522
   00:019.000,     4.63392,     0.30819,    16.41272
   00:019.020,     4.64910,     0.30022,    16.38147
   00:019.040,     4.66491,     0.29874,    16.35023
   00:019.060,     4.68267,     0.29551,    16.34398
   00:019.080,     4.69995,     0.28860,    16.30648
   00:019.100,     4.71397,     0.27792,    16.29398
   00:019.120,     4.72481,     0.26971,    16.28148
   00:019.140,     4.73949,     0.27119,    16.26899
   00:019.160,     4.75430,     0.27057,    16.24399
   00:019.180,     4.77015,     0.26312,    16.24399
   00:019.200,     4.78328,     0.25644,    16.22524
   00:019.220,     4.79343,     0.25673,    16.20024
   00:019.240,     4.80597,     0.25312,    16.19399
   00:019.260,     4.81859,     0.24658,    16.19399
   00:019.280,     4.83056,     0.24421,    16.16275
   00:019.300,     4.84128,     0.24102,    16.14400
   00:019.320,     4.85297,     0.23216,    16.14400
   00:019.340,     4.86450,     0.22215,    16.12525
   00:019.360,     4.87531,     0.21775,    16.10650
   00:019.380,     4.88493,     0.21172,    16.10025
   00:019.400,     4.89530,     0.20696,    16.10025
   00:019.420,     4.90051,     0.20696,    16.06901
   00:019.440,     4.90511,     0.21106,    16.07526
   00:019.460,     4.91289,     0.21393,    16.09400
   00:019.480,     4.91793,     0.20921,    16.05026
   00:019.500,     4.92093,     0.19870,    16.04401
   00:019.520,     4.92710,     0.19553,    16.05651
   00:019.540,     4.93420,     0.19622,    16.05651
   00:019.560,     4.94121,     0.18831,    16.04401
   00:019.580,     4.95027,     0.16928,    16.03151
   00:019.600,     4.95853,     0.15640,    16.01276
   00:019.620,     4.96401,     0.16005,    16.00651
   00:019.640,     4.97083,     0.16775,    16.00651
   00:019.660,     4.97810,     0.17580,    15.99401
   00:019.680,     4.98470,     0.18465,    15.99401
   00:019.700,     4.99080,     0.18605,    15.96902
   00:019.720,     4.99692,     0.17803,    15.96902
   00:019.740,     5.00332,     0.16582,    15.96902
   00:019.760,     5.01057,     0.15783,    15.94402
   00:019.780,     5.01658,     0.15401,    15.95652
   00:019.800,     5.02047,     0.15320,    15.93152
   00:019.820,     5.02577,     0.15391,    15.91902
   00:019.840,     5.03195,     0.14897,    15.91902
   00:019.860,     5.03748,     0.14221,    15.91277
   00:019.880,     5.04022,     0.13665,    15.90652
   00:019.900,     5.04355,     0.13367,    15.89402
   00:019.920,     5.04939,     0.13736,    15.89402
   00:019.940,     5.05434,     0.14030,    15.87528
   00:019.960,     5.06084,     0.13491,    15.86903
   00:019.980,     5.07039,     0.12998,    15.88152
   00:020.000,     5.08014,     0.12830,    15.86903
   00:020.020,     5.08764,     0.12433,    15.82528
   00:020.040,     5.09367,     0.11815,    15.82528
   00:020.060,     5.10349,     0.11385,    15.83153
   00:020.080,     5.11352,     0.11357,    15.80653
   00:020.100,     5.11682,     0.10960,    15.80028
   00:020.120,     5.11932,     0.10235,    15.79403
   00:020.140,     5.12229,     0.09947,    15.78154
   00:020.160,     5.12913,     0.09831,    15.78154
   00:020.180,     5.13944,     0.09613,    15.75654
   00:020.200,     5.14966,     0.09843,    15.76279
   00:020.220,     5.15641,     0.10184,    15.75029
   00:020.240,     5.16267,     0.10396,    15.74404
   00:020.260,     5.16925,     0.10151,    15.71904
   00:020.280,     5.17343,     0.09037,    15.71904
   00:020.300,     5.17760,     0.08254,    15.71904
   00:020.320,     5.18203,     0.08408,    15.69404
   00:020.340,     5.18658,     0.00000,    15.69404
   00:020.360,     5.18923,     0.00000,    15.68155
   00:020.380,     5.19489,     0.00000,    15.66905
   00:020.400,     5.20124,     0.00000,    15.66905
   00:020.420,     5.20668,     0.00000,    15.66905
   00:020.440,     5.21295,     0.00000,    15.65655
   00:020.460,     5.21902,     0.00000,    15.64405
   00:020.480,     5.22200,     0.00000,    15.64405
   00:020.500,     5.22100,     0.00000,    15.64405
   00:020.520,     5.21907,    -0.17577,    15.62530
   00:020.540,     5.22153,    -0.23967,    15.65030
   00:020.560,     5.22943,    -0.31193,    15.64405
   00:020.580,     5.23765,    -0.38036,    15.60655
   00:020.600,     5.23849,    -0.44090,    15.61905
   00:020.620,     5.24033,    -0.50533,    15.60655
   00:020.640,     5.24549,    -0.57802,    15.59405
   00:020.660,     5.25083,    -0.64672,    15.59405
   00:020.680,     5.25519,    -0.70761,    15.59405
   00:020.700,     5.26093,    -0.76457,    15.56281
   00:020.720,     5.26477,    -0.81512,    15.55031
   00:020.740,     5.26844,    -0.85507,    15.56906
   00:020.760,     5.27406,    -0.88871,    15.55656
   00:020.780,     5.27942,    -0.92012,    15.53156
   00:020.800,     5.28248,    -0.94095,    15.51906
   00:020.820,     5.28333,    -0.94795,    15.49406
   00:020.840,     5.28744,    -0.94873,    15.51281
   00:020.860,     5.29065,    -0.94960,    15.50656
   00:020.880,     5.28705,    -0.95150,    15.50656
   00:020.900,     5.28462,    -0.95233,    15.49406
   00:020.920,     5.28441,    -0.95431,    15.49406
   00:020.940,     5.26793,    -0.95935,    15.49406
   00:020.960,     5.20396,    -0.96853,    15.50656
   00:020.980,     5.05287,    -0.98171,    15.55656
   00:021.000,     4.80386,    -0.99962,    15.68155
   00:021.020,     4.46941,    -1.02217,    15.91902
   00:021.040,     3.91471,    -1.04389,    16.25649
   00:021.060,     3.07977,    -1.05412,    16.77518
   00:021.080,     2.25276,    -1.04839,    17.53136
   00:021.100,     1.66146,    -1.03265,    18.36252
   00:021.120,     1.28454,    -1.01102,    18.99371
   00:021.140,     1.03421,    -0.98788,    19.44366
   00:021.160,     0.86307,    -0.96345,    19.75613
   00:021.180,     0.74903,    -0.93058,    19.94361
   00:021.200,     0.67294,    -0.88571,    20.07485
   00:021.220,     0.62029,    -0.83932,    20.16859
   00:021.240,     0.58272,    -0.81474,    20.24358
   00:021.260,     0.55368,    -0.81572,    20.29357
   00:021.280,     0.53392,    -0.81530,    20.31857
   00:021.300,     0.52017,    -0.79665,    20.34357
   00:021.320,     0.50732,    -0.76802,    20.36857
   00:021.340,     0.49659,    -0.73743,    20.38107
   00:021.360,     0.48948,    -0.70572,    20.39356
   00:021.380,     0.48555,    -0.67995,    20.39356
   00:021.400,     0.48129,    -0.66753,    20.39981
   00:021.420,     0.47544,    -0.65739,    20.39981
   00:021.440,     0.47179,    -0.62950,    20.39356
   00:021.460,     0.47080,    -0.58201,    20.40606
   00:021.480,     0.46680,    -0.52765,    20.40606
   00:021.500,     0.46341,    -0.47829,    20.39356
   00:021.520,     0.46157,    -0.42977,    20.39981
   00:021.540,     0.45991,    -0.38230,    20.39356
   00:021.560,     0.45767,    -0.33049,    20.39356
   00:021.580,     0.45749,    -0.27770,    20.38107
   00:021.600,     0.45670,    -0.22426,    20.37482
   00:021.620,     0.45325,    -0.15860,    20.39356
   00:021.640,     0.45109,     0.00000,    20.39356
   00:021.660,     0.45068,     0.00000,    20.39356
   00:021.680,     0.44966,     0.14902,    20.36857
   00:021.700,     0.44934,     0.19537,    20.36857
   00:021.720,     0.44839,     0.24934,    20.36857
   00:021.740,     0.44681,     0.29702,    20.37482
   00:021.760,     0.44625,     0.33982,    20.36857
   00:021.780,     0.44584,     0.38101,    20.35607
