<WFATester Graph 1.00 4,0.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1650,4,0,12,5,t,1,12,5,f,2,12,5,f,5,12,5,f>
        Temps,        CO2%,        Flow,         O2%
   00:010.820,     4.44521,    -0.65662,    17.28023
   00:010.840,     4.45354,    -0.69454,    17.25534
   00:010.860,     4.46041,    -0.73900,    17.24912
   00:010.880,     4.47020,    -0.77556,    17.23667
   00:010.900,     4.48018,    -0.79550,    17.21178
   00:010.920,     4.48973,    -0.81397,    17.20555
   00:010.940,     4.50118,    -0.83558,    17.17444
   00:010.960,     4.51224,    -0.85813,    17.17444
   00:010.980,     4.52008,    -0.89023,    17.13710
   00:011.000,     4.53073,    -0.93117,    17.12466
   00:011.020,     4.54290,    -0.96298,    17.11843
   00:011.040,     4.54880,    -0.97956,    17.09976
   00:011.060,     4.54715,    -1.00064,    17.09976
   00:011.080,     4.54566,    -1.03088,    17.07487
   00:011.100,     4.54205,    -1.05009,    17.07487
   00:011.120,     4.52363,    -1.05246,    17.09976
   00:011.140,     4.48464,    -1.04853,    17.13088
   00:011.160,     4.41844,    -1.05359,    17.18066
   00:011.180,     4.22026,    -1.06919,    17.28645
   00:011.200,     3.71238,    -1.09417,    17.61005
   00:011.220,     2.91392,    -1.12579,    18.30080
   00:011.240,     2.09314,    -1.15464,    19.24047
   00:011.260,     1.46322,    -1.17563,    20.13658
   00:011.280,     1.04222,    -1.19002,    20.81488
   00:011.300,     0.76875,    -1.19759,    21.24427
   00:011.320,     0.59164,    -1.19621,    21.49319
   00:011.340,     0.47743,    -1.18290,    21.64254
   00:011.360,     0.40078,    -1.16046,    21.74211
   00:011.380,     0.34838,    -1.14175,    21.80434
   00:011.400,     0.31235,    -1.13007,    21.83545
   00:011.420,     0.28965,    -1.12577,    21.86035
   00:011.440,     0.27266,    -1.12576,    21.88524
   00:011.460,     0.25758,    -1.11765,    21.87901
   00:011.480,     0.24783,    -1.09592,    21.90391
   00:011.500,     0.23993,    -1.07098,    21.91013
   00:011.520,     0.23294,    -1.04663,    21.89146
   00:011.540,     0.22795,    -1.01578,    21.87901
   00:011.560,     0.22477,    -0.98910,    21.89768
   00:011.580,     0.22112,    -0.97584,    21.88524
   00:011.600,     0.21687,    -0.96571,    21.89146
   00:011.620,     0.21386,    -0.95280,    21.87901
   00:011.640,     0.21174,    -0.92532,    21.86657
   00:011.660,     0.20949,    -0.87010,    21.87901
   00:011.680,     0.20663,    -0.80451,    21.87901
   00:011.700,     0.20579,    -0.76206,    21.88524
   00:011.720,     0.20385,    -0.73748,    21.87901
   00:011.740,     0.20223,    -0.71162,    21.86035
   00:011.760,     0.20165,    -0.68126,    21.86657
   00:011.780,     0.19987,    -0.63469,    21.84790
   00:011.800,     0.19828,    -0.58086,    21.85412
   00:011.820,     0.19802,    -0.54643,    21.84168
   00:011.840,     0.19804,    -0.53147,    21.84168
   00:011.860,     0.19646,    -0.51613,    21.86035
   00:011.880,     0.19373,    -0.48490,    21.83545
   00:011.900,     0.19444,    -0.43813,    21.85412
   00:011.920,     0.19313,    -0.39784,    21.85412
   00:011.940,     0.19082,    -0.37278,    21.86657
   00:011.960,     0.19033,    -0.34618,    21.84168
   00:011.980,     0.19061,    -0.31417,    21.85412
   00:012.000,     0.18907,    -0.27160,    21.85412
   00:012.020,     0.18827,    -0.20714,    21.85412
   00:012.040,     0.18793,    -0.12903,    21.85412
   00:012.060,     0.18607,     0.00000,    21.83545
   00:012.080,     0.18602,     0.00000,    21.85412
   00:012.100,     0.18721,     0.00000,    21.85412
   00:012.120,     0.18622,     0.18269,    21.84168
   00:012.140,     0.18454,     0.22337,    21.83545
   00:012.160,     0.18366,     0.25054,    21.84168
   00:012.180,     0.18407,     0.27059,    21.84168
   00:012.200,     0.18379,     0.28780,    21.85412
   00:012.220,     0.18330,     0.29469,    21.86035
   00:012.240,     0.18390,     0.30008,    21.84168
   00:012.260,     0.18312,     0.33434,    21.84168
   00:012.280,     0.18233,     0.40669,    21.84790
   00:012.300,     0.18262,     0.49333,    21.86035
   00:012.320,     0.18191,     0.56165,    21.86035
   00:012.340,     0.18039,     0.60777,    21.85412
   00:012.360,     0.18154,     0.64732,    21.84790
   00:012.380,     0.18226,     0.69575,    21.84168
   00:012.400,     0.18066,     0.75473,    21.86035
   00:012.420,     0.17939,     0.82652,    21.86035
   00:012.440,     0.18161,     0.88986,    21.82923
   00:012.460,     0.18178,     0.94176,    21.86657
   00:012.480,     0.18056,     0.97750,    21.87901
   00:012.500,     0.17881,     0.99329,    21.84168
   00:012.520,     0.17860,     0.99969,    21.85412
   00:012.540,     0.17975,     1.01577,    21.87901
   00:012.560,     0.18125,     1.03792,    21.85412
   00:012.580,     0.18159,     1.06312,    21.85412
   00:012.600,     0.18116,     1.09078,    21.85412
   00:012.620,     0.18105,     1.10580,    21.85412
   00:012.640,     0.17992,     1.10977,    21.87901
   00:012.660,     0.17872,     1.10087,    21.85412
   00:012.680,     0.17834,     1.08630,    21.85412
   00:012.700,     0.17828,     1.08106,    21.86657
   00:012.720,     0.17877,     1.06834,    21.88524
   00:012.740,     0.18169,     1.03242,    21.87901
   00:012.760,     0.18623,     0.99756,    21.84790
   00:012.780,     0.19365,     0.97875,    21.85412
   00:012.800,     0.20169,     0.96325,    21.84168
   00:012.820,     0.20859,     0.93703,    21.85412
   00:012.840,     0.22411,     0.90906,    21.84168
   00:012.860,     0.27361,     0.88707,    21.83545
   00:012.880,     0.38891,     0.86295,    21.76078
   00:012.900,     0.59350,     0.82364,    21.58031
   00:012.920,     0.89420,     0.77924,    21.30650
   00:012.940,     1.27226,     0.75149,    20.89578
   00:012.960,     1.69293,     0.73325,    20.42284
   00:012.980,     2.10796,     0.71446,    19.89388
   00:013.000,     2.48092,     0.69128,    19.40227
   00:013.020,     2.79963,     0.66901,    18.99155
   00:013.040,     3.05692,     0.64994,    18.66796
   00:013.060,     3.25886,     0.62819,    18.41904
   00:013.080,     3.41918,     0.60738,    18.23235
   00:013.100,     3.55078,     0.59280,    18.10789
   00:013.120,     3.65396,     0.58139,    17.99587
   00:013.140,     3.73171,     0.56769,    17.90875
   00:013.160,     3.78738,     0.55597,    17.87141
   00:013.180,     3.82352,     0.54431,    17.82163
   00:013.200,     3.85192,     0.53169,    17.80918
   00:013.220,     3.87412,     0.52005,    17.79674
   00:013.240,     3.88942,     0.50902,    17.80918
   00:013.260,     3.90044,     0.49321,    17.82163
   00:013.280,     3.90830,     0.48007,    17.82163
   00:013.300,     3.91395,     0.46977,    17.83408
   00:013.320,     3.92249,     0.46070,    17.86519
   00:013.340,     3.93563,     0.45117,    17.85897
   00:013.360,     3.94958,     0.43860,    17.85897
   00:013.380,     3.96449,     0.42157,    17.87141
   00:013.400,     3.97438,     0.41117,    17.86519
   00:013.420,     3.97534,     0.41350,    17.86519
   00:013.440,     3.97943,     0.42097,    17.87141
   00:013.460,     3.98500,     0.41844,    17.89631
   00:013.480,     3.98197,     0.41144,    17.89631
   00:013.500,     3.98207,     0.40501,    17.90875
   00:013.520,     3.99239,     0.39037,    17.91497
   00:013.540,     4.00310,     0.37563,    17.90875
   00:013.560,     4.01104,     0.37096,    17.90253
   00:013.580,     4.02256,     0.36687,    17.87764
   00:013.600,     4.03618,     0.35858,    17.87764
   00:013.620,     4.05212,     0.34761,    17.85897
   00:013.640,     4.06677,     0.33776,    17.85274
   00:013.660,     4.08334,     0.33622,    17.82163
   00:013.680,     4.09856,     0.33332,    17.80296
   00:013.700,     4.11129,     0.32907,    17.79674
   00:013.720,     4.12402,     0.32504,    17.78429
   00:013.740,     4.13807,     0.32332,    17.75318
   00:013.760,     4.15285,     0.32083,    17.74695
   00:013.780,     4.16515,     0.31238,    17.72206
   00:013.800,     4.17689,     0.30118,    17.72206
   00:013.820,     4.18889,     0.29394,    17.69717
   00:013.840,     4.20571,     0.28962,    17.67228
   00:013.860,     4.21967,     0.28692,    17.67228
   00:013.880,     4.22950,     0.28613,    17.65983
   00:013.900,     4.23931,     0.28290,    17.62249
   00:013.920,     4.25223,     0.27941,    17.60383
   00:013.940,     4.26177,     0.27531,    17.60383
   00:013.960,     4.26979,     0.26878,    17.57271
   00:013.980,     4.27630,     0.26245,    17.57271
   00:014.000,     4.28198,     0.25438,    17.56649
   00:014.020,     4.29657,     0.24332,    17.55404
   00:014.040,     4.31045,     0.23963,    17.52293
   00:014.060,     4.32025,     0.24777,    17.52293
   00:014.080,     4.32823,     0.25886,    17.49803
   00:014.100,     4.33716,     0.26038,    17.48559
   00:014.120,     4.34576,     0.25631,    17.47314
   00:014.140,     4.35506,     0.24881,    17.47314
   00:014.160,     4.35995,     0.23833,    17.44825
   00:014.180,     4.36336,     0.23111,    17.43580
   00:014.200,     4.37045,     0.22879,    17.44825
   00:014.220,     4.37606,     0.22207,    17.42336
   00:014.240,     4.38317,     0.20819,    17.41714
   00:014.260,     4.38935,     0.18221,    17.42336
   00:014.280,     4.39469,     0.15314,    17.40469
   00:014.300,     4.40269,     0.12937,    17.37980
   00:014.320,     4.40735,     0.09158,    17.37357
   00:014.340,     4.41143,     0.00000,    17.36113
   00:014.360,     4.41685,     0.00000,    17.36113
   00:014.380,     4.42318,     0.00000,    17.34868
   00:014.400,     4.43003,    -0.16289,    17.33624
   00:014.420,     4.43603,    -0.22575,    17.34868
   00:014.440,     4.44481,    -0.29698,    17.32379
   00:014.460,     4.45747,    -0.36887,    17.29890
   00:014.480,     4.46835,    -0.43116,    17.30512
   00:014.500,     4.47693,    -0.48120,    17.27401
   00:014.520,     4.48614,    -0.51647,    17.24912
   00:014.540,     4.49474,    -0.54301,    17.26156
   00:014.560,     4.50290,    -0.56418,    17.22422
   00:014.580,     4.51044,    -0.58301,    17.22422
   00:014.600,     4.51733,    -0.60518,    17.19933
   00:014.620,     4.52240,    -0.62745,    17.18689
   00:014.640,     4.52865,    -0.64761,    17.18066
   00:014.660,     4.53144,    -0.66686,    17.17444
   00:014.680,     4.53206,    -0.68918,    17.16199
   00:014.700,     4.53464,    -0.71372,    17.15577
   00:014.720,     4.53937,    -0.72606,    17.14955
   00:014.740,     4.54625,    -0.71768,    17.16199
   00:014.760,     4.55844,    -0.70769,    17.13088
   00:014.780,     4.57215,    -0.71245,    17.09976
   00:014.800,     4.58612,    -0.72432,    17.08109
   00:014.820,     4.59319,    -0.73820,    17.07487
   00:014.840,     4.58621,    -0.75123,    17.05620
   00:014.860,     4.56631,    -0.75759,    17.06865
   00:014.880,     4.54237,    -0.75979,    17.09976
   00:014.900,     4.48008,    -0.76662,    17.13710
   00:014.920,     4.17103,    -0.76930,    17.28645
   00:014.940,     3.40956,    -0.76405,    17.75318
   00:014.960,     2.45749,    -0.76275,    18.69285
   00:014.980,     1.69237,    -0.76688,    19.72586
   00:015.000,     1.18863,    -0.77367,    20.55352
   00:015.020,     0.86538,    -0.77965,    21.07003
   00:015.040,     0.65339,    -0.78145,    21.38118
   00:015.060,     0.51758,    -0.78259,    21.55542
   00:015.080,     0.42848,    -0.78777,    21.70477
   00:015.100,     0.36819,    -0.80138,    21.76078
   00:015.120,     0.32816,    -0.81351,    21.79189
   00:015.140,     0.30030,    -0.81475,    21.82923
   00:015.160,     0.27844,    -0.81054,    21.85412
   00:015.180,     0.26350,    -0.80724,    21.87901
   00:015.200,     0.25378,    -0.79796,    21.85412
   00:015.220,     0.24523,    -0.77245,    21.88524
   00:015.240,     0.23721,    -0.73942,    21.87901
   00:015.260,     0.23134,    -0.71216,    21.87901
   00:015.280,     0.22732,    -0.69088,    21.87901
   00:015.300,     0.22436,    -0.65861,    21.87901
   00:015.320,     0.22033,    -0.60322,    21.86657
   00:015.340,     0.21647,    -0.53661,    21.87901
   00:015.360,     0.21353,    -0.48426,    21.85412
   00:015.380,     0.21224,    -0.42983,    21.85412
   00:015.400,     0.20967,    -0.37343,    21.86035
   00:015.420,     0.20767,    -0.33670,    21.86035
   00:015.440,     0.20637,    -0.32740,    21.83545
   00:015.460,     0.20458,    -0.32425,    21.86035
   00:015.480,     0.20276,    -0.30412,    21.84168
   00:015.500,     0.20076,    -0.25765,    21.81679
   00:015.520,     0.20037,    -0.19949,    21.82923
   00:015.540,     0.19986,    -0.16742,    21.84790
   00:015.560,     0.19826,    -0.16851,    21.83545
   00:015.580,     0.19644,    -0.15931,    21.83545
   00:015.600,     0.19530,    -0.12187,    21.82923
   00:015.620,     0.19584,     0.00000,    21.82923
   00:015.640,     0.19519,     0.00000,    21.83545
   00:015.660,     0.19197,     0.00000,    21.82923
   00:015.680,     0.19058,     0.00000,    21.81679
   00:015.700,     0.19070,     0.00000,    21.82923
   00:015.720,     0.19074,     0.00000,    21.82923
   00:015.740,     0.19020,     0.00000,    21.82923
   00:015.760,     0.18914,     0.00000,    21.82923
   00:015.780,     0.18806,     0.00000,    21.82923
   00:015.800,     0.18806,     0.00000,    21.81056
   00:015.820,     0.18708,     0.00000,    21.82923
   00:015.840,     0.18607,     0.00000,    21.83545
   00:015.860,     0.18623,     0.00000,    21.82923
   00:015.880,     0.18560,     0.00000,    21.82923
   00:015.900,     0.18496,     0.08329,    21.82923
   00:015.920,     0.18475,     0.00000,    21.82923
   00:015.940,     0.18489,     0.00000,    21.83545
   00:015.960,     0.18486,     0.09391,    21.83545
   00:015.980,     0.18353,     0.10353,    21.81679
   00:016.000,     0.18357,     0.13024,    21.83545
   00:016.020,     0.18291,     0.19022,    21.81679
   00:016.040,     0.18246,     0.25708,    21.81679
   00:016.060,     0.18213,     0.29847,    21.82923
   00:016.080,     0.18212,     0.30842,    21.82923
   00:016.100,     0.18216,     0.30583,    21.82923
   00:016.120,     0.18159,     0.30676,    21.83545
   00:016.140,     0.18196,     0.32366,    21.82923
   00:016.160,     0.18196,     0.36554,    21.82923
   00:016.180,     0.18242,     0.40965,    21.81679
   00:016.200,     0.18195,     0.43399,    21.82923
   00:016.220,     0.18133,     0.44402,    21.82923
   00:016.240,     0.18122,     0.45098,    21.83545
   00:016.260,     0.18092,     0.45834,    21.82923
   00:016.280,     0.18127,     0.47749,    21.82923
   00:016.300,     0.18153,     0.50345,    21.84168
   00:016.320,     0.18246,     0.52014,    21.82923
   00:016.340,     0.18203,     0.52397,    21.81679
   00:016.360,     0.18161,     0.52418,    21.84168
   00:016.380,     0.18134,     0.53221,    21.84168
   00:016.400,     0.18108,     0.53802,    21.82923
   00:016.420,     0.18175,     0.54209,    21.82923
   00:016.440,     0.18130,     0.55995,    21.82923
   00:016.460,     0.18144,     0.58925,    21.84168
   00:016.480,     0.18130,     0.62071,    21.83545
   00:016.500,     0.18118,     0.64592,    21.82923
   00:016.520,     0.17938,     0.66297,    21.82923
   00:016.540,     0.17869,     0.66868,    21.82923
   00:016.560,     0.18075,     0.66775,    21.82923
   00:016.580,     0.18747,     0.66851,    21.84168
   00:016.600,     0.19928,     0.66464,    21.85412
   00:016.620,     0.21502,     0.65543,    21.81679
   00:016.640,     0.22761,     0.65447,    21.80434
   00:016.660,     0.23726,     0.66797,    21.79189
   00:016.680,     0.25050,     0.67025,    21.78567
   00:016.700,     0.26811,     0.64648,    21.77945
   00:016.720,     0.30534,     0.61918,    21.75456
   00:016.740,     0.38063,     0.60155,    21.70477
   00:016.760,     0.51310,     0.58495,    21.59276
   00:016.780,     0.71546,     0.56979,    21.43096
   00:016.800,     0.97882,     0.55581,    21.14470
   00:016.820,     1.27805,     0.53580,    20.80866
   00:016.840,     1.59743,     0.51148,    20.43528
   00:016.860,     1.93482,     0.49490,    20.03701
   00:016.880,     2.27731,     0.48569,    19.63252
   00:016.900,     2.60062,     0.47521,    19.24047
   00:016.920,     2.88524,     0.46427,    18.89198
   00:016.940,     3.12812,     0.45985,    18.60573
   00:016.960,     3.33278,     0.45313,    18.35681
   00:016.980,     3.49920,     0.44045,    18.15145
   00:017.000,     3.63435,     0.43217,    18.00210
   00:017.020,     3.74371,     0.42434,    17.91497
   00:017.040,     3.83229,     0.40843,    17.80918
   00:017.060,     3.90563,     0.39198,    17.74695
   00:017.080,     3.96975,     0.38168,    17.67228
   00:017.100,     4.02956,     0.37611,    17.60383
   00:017.120,     4.08492,     0.37155,    17.57271
   00:017.140,     4.12762,     0.35958,    17.53537
   00:017.160,     4.15911,     0.35002,    17.49803
   00:017.180,     4.18143,     0.34585,    17.49803
   00:017.200,     4.20325,     0.34339,    17.47937
   00:017.220,     4.22143,     0.33481,    17.47314
   00:017.240,     4.23398,     0.31642,    17.46070
   00:017.260,     4.24805,     0.30594,    17.49803
   00:017.280,     4.25997,     0.31397,    17.49803
   00:017.300,     4.26690,     0.32720,    17.49803
   00:017.320,     4.27501,     0.33045,    17.46692
   00:017.340,     4.28213,     0.32300,    17.47314
   00:017.360,     4.28976,     0.31412,    17.51048
   00:017.380,     4.29955,     0.30555,    17.49803
   00:017.400,     4.30895,     0.29618,    17.49803
   00:017.420,     4.31462,     0.28913,    17.48559
   00:017.440,     4.32029,     0.28488,    17.49803
   00:017.460,     4.32657,     0.28059,    17.49803
   00:017.480,     4.33349,     0.27285,    17.48559
   00:017.500,     4.34049,     0.26179,    17.49803
   00:017.520,     4.34670,     0.25459,    17.47314
   00:017.540,     4.35352,     0.25617,    17.47314
   00:017.560,     4.36324,     0.25876,    17.47314
   00:017.580,     4.37617,     0.25953,    17.47314
   00:017.600,     4.38799,     0.25840,    17.43580
   00:017.620,     4.40013,     0.25273,    17.42336
   00:017.640,     4.40844,     0.24555,    17.44825
   00:017.660,     4.41681,     0.24097,    17.42336
   00:017.680,     4.42483,     0.23522,    17.39847
   00:017.700,     4.43323,     0.23013,    17.39847
   00:017.720,     4.43885,     0.22707,    17.36735
   00:017.740,     4.44460,     0.22257,    17.36735
   00:017.760,     4.45302,     0.21773,    17.34868
   00:017.780,     4.46123,     0.21534,    17.34868
   00:017.800,     4.46854,     0.21478,    17.33624
   00:017.820,     4.47786,     0.20927,    17.31134
   00:017.840,     4.49121,     0.20415,    17.29890
   00:017.860,     4.50468,     0.20144,    17.27401
   00:017.880,     4.51651,     0.18975,    17.26156
   00:017.900,     4.52921,     0.18190,    17.24912
   00:017.920,     4.54020,     0.18509,    17.22422
   00:017.940,     4.55014,     0.19535,    17.18689
   00:017.960,     4.55736,     0.19628,    17.17444
   00:017.980,     4.56498,     0.17669,    17.18066
   00:018.000,     4.57755,     0.14438,    17.16822
   00:018.020,     4.59089,     0.10382,    17.14955
   00:018.040,     4.59757,     0.00000,    17.12466
   00:018.060,     4.60451,     0.00000,    17.12466
   00:018.080,     4.61471,     0.00000,    17.11221
   00:018.100,     4.62363,    -0.17433,    17.09976
   00:018.120,     4.63254,    -0.24414,    17.08109
   00:018.140,     4.64020,    -0.32806,    17.05620
   00:018.160,     4.65061,    -0.40126,    17.04998
   00:018.180,     4.65697,    -0.45758,    17.03131
   00:018.200,     4.65814,    -0.49747,    17.04998
   00:018.220,     4.66140,    -0.52636,    17.01264
   00:018.240,     4.66819,    -0.54838,    17.00020
   00:018.260,     4.67399,    -0.56417,    17.00020
   00:018.280,     4.67978,    -0.57776,    17.00020
   00:018.300,     4.68540,    -0.59465,    16.97530
   00:018.320,     4.69008,    -0.61566,    16.98775
   00:018.340,     4.69650,    -0.63389,    16.97530
   00:018.360,     4.70122,    -0.64381,    16.95041
   00:018.380,     4.70380,    -0.64984,    16.93174
   00:018.400,     4.70939,    -0.65836,    16.95041
   00:018.420,     4.71378,    -0.66944,    16.93174
   00:018.440,     4.71311,    -0.68149,    16.91307
   00:018.460,     4.71482,    -0.69669,    16.90063
   00:018.480,     4.71581,    -0.71746,    16.91930
   00:018.500,     4.71780,    -0.73828,    16.90685
   00:018.520,     4.71625,    -0.75515,    16.90063
   00:018.540,     4.68273,    -0.76819,    16.90685
   00:018.560,     4.60597,    -0.77791,    16.95041
   00:018.580,     4.50281,    -0.78236,    17.04998
   00:018.600,     4.33218,    -0.77647,    17.17444
   00:018.620,     3.93317,    -0.77047,    17.44825
   00:018.640,     3.18610,    -0.77618,    18.00210
   00:018.660,     2.30852,    -0.80015,    18.91065
   00:018.680,     1.60209,    -0.84278,    19.86277
   00:018.700,     1.13247,    -0.88472,    20.61575
   00:018.720,     0.82944,    -0.89767,    21.11359
   00:018.740,     0.63256,    -0.88604,    21.41229
   00:018.760,     0.50275,    -0.87461,    21.58031
   00:018.780,     0.41758,    -0.86632,    21.70477
   00:018.800,     0.36200,    -0.85539,    21.75456
   00:018.820,     0.32448,    -0.84930,    21.78567
   00:018.840,     0.29777,    -0.84649,    21.82923
   00:018.860,     0.27836,    -0.84026,    21.83545
   00:018.880,     0.26601,    -0.83071,    21.85412
   00:018.900,     0.25753,    -0.82897,    21.84168
   00:018.920,     0.24927,    -0.83837,    21.84168
   00:018.940,     0.24037,    -0.84161,    21.85412
   00:018.960,     0.23368,    -0.83605,    21.86657
   00:018.980,     0.22901,    -0.84216,    21.85412
   00:019.000,     0.22473,    -0.85658,    21.85412
   00:019.020,     0.22097,    -0.85770,    21.86657
   00:019.040,     0.21722,    -0.84528,    21.85412
   00:019.060,     0.21426,    -0.82719,    21.82923
   00:019.080,     0.21301,    -0.80240,    21.82923
   00:019.100,     0.21047,    -0.77654,    21.85412
   00:019.120,     0.20737,    -0.76076,    21.82923
   00:019.140,     0.20600,    -0.75011,    21.82923
   00:019.160,     0.20507,    -0.73372,    21.82923
   00:019.180,     0.20323,    -0.70627,    21.81679
   00:019.200,     0.20191,    -0.67081,    21.83545
   00:019.220,     0.20062,    -0.63807,    21.81056
   00:019.240,     0.19953,    -0.60747,    21.81679
   00:019.260,     0.19956,    -0.58601,    21.81679
   00:019.280,     0.19764,    -0.57858,    21.81679
   00:019.300,     0.19554,    -0.57010,    21.81679
   00:019.320,     0.19495,    -0.55465,    21.82923
   00:019.340,     0.19357,    -0.52584,    21.80434
   00:019.360,     0.19227,    -0.47178,    21.80434
   00:019.380,     0.19233,    -0.38976,    21.81056
   00:019.400,     0.19327,    -0.31656,    21.80434
   00:019.420,     0.19270,    -0.26241,    21.80434
   00:019.440,     0.19065,    -0.19240,    21.80434
   00:019.460,     0.18936,    -0.07947,    21.81056
   00:019.480,     0.18935,     0.00000,    21.80434
   00:019.500,     0.18863,     0.00000,    21.81679
   00:019.520,     0.18872,     0.14328,    21.81056
   00:019.540,     0.18997,     0.18144,    21.81056
   00:019.560,     0.18918,     0.21347,    21.80434
   00:019.580,     0.18687,     0.23218,    21.81056
   00:019.600,     0.18531,     0.24618,    21.81679
   00:019.620,     0.18617,     0.26884,    21.80434
   00:019.640,     0.18665,     0.29958,    21.81679
   00:019.660,     0.18551,     0.33525,    21.80434
   00:019.680,     0.18475,     0.37370,    21.81679
   00:019.700,     0.18446,     0.40224,    21.81679
   00:019.720,     0.18465,     0.43329,    21.79189
   00:019.740,     0.18412,     0.47745,    21.81056
   00:019.760,     0.18325,     0.51513,    21.81056
   00:019.780,     0.18260,     0.54726,    21.81679
   00:019.800,     0.18286,     0.58838,    21.82923
   00:019.820,     0.18309,     0.62693,    21.82923
   00:019.840,     0.18266,     0.64463,    21.77945
   00:019.860,     0.18177,     0.65540,    21.82923
   00:019.880,     0.18087,     0.67972,    21.80434
   00:019.900,     0.18052,     0.71149,    21.80434
   00:019.920,     0.18085,     0.73042,    21.81679
   00:019.940,     0.18228,     0.72665,    21.80434
   00:019.960,     0.18335,     0.72137,    21.80434
   00:019.980,     0.18332,     0.72674,    21.81679
   00:020.000,     0.18478,     0.73774,    21.80434
   00:020.020,     0.18708,     0.75614,    21.80434
   00:020.040,     0.18553,     0.76416,    21.82923
   00:020.060,     0.18347,     0.75926,    21.80434
   00:020.080,     0.18232,     0.76904,    21.82923
   00:020.100,     0.18125,     0.78403,    21.80434
   00:020.120,     0.18017,     0.78391,    21.81679
   00:020.140,     0.18183,     0.78026,    21.82923
   00:020.160,     0.18618,     0.77507,    21.81056
   00:020.180,     0.19161,     0.76071,    21.80434
   00:020.200,     0.19714,     0.74152,    21.80434
   00:020.220,     0.20455,     0.72061,    21.79189
   00:020.240,     0.21454,     0.70257,    21.79189
   00:020.260,     0.23398,     0.68896,    21.78567
   00:020.280,     0.28607,     0.68474,    21.77945
   00:020.300,     0.40188,     0.67989,    21.68610
   00:020.320,     0.59228,     0.66202,    21.49319
   00:020.340,     0.85067,     0.64175,    21.25672
   00:020.360,     1.16822,     0.62315,    20.90201
   00:020.380,     1.52343,     0.60220,    20.48507
   00:020.400,     1.88332,     0.57493,    20.04946
   00:020.420,     2.21997,     0.55260,    19.60763
   00:020.440,     2.52092,     0.53558,    19.21558
   00:020.460,     2.78755,     0.51157,    18.90443
   00:020.480,     3.01449,     0.50029,    18.62439
   00:020.500,     3.20740,     0.50334,    18.40659
   00:020.520,     3.36356,     0.50186,    18.23235
   00:020.540,     3.48884,     0.49405,    18.10166
   00:020.560,     3.58863,     0.48307,    17.99587
   00:020.580,     3.66558,     0.46693,    17.90253
   00:020.600,     3.73494,     0.45315,    17.84652
   00:020.620,     3.79905,     0.44193,    17.79674
   00:020.640,     3.85150,     0.43031,    17.75940
   00:020.660,     3.89067,     0.41489,    17.70962
   00:020.680,     3.92669,     0.40140,    17.68472
   00:020.700,     3.96088,     0.39556,    17.67228
   00:020.720,     3.99426,     0.39430,    17.65983
   00:020.740,     4.02201,     0.39524,    17.61627
   00:020.760,     4.04576,     0.38849,    17.62249
   00:020.780,     4.07064,     0.37688,    17.61005
   00:020.800,     4.09303,     0.36834,    17.59760
   00:020.820,     4.10573,     0.36308,    17.57271
   00:020.840,     4.11934,     0.35844,    17.60383
   00:020.860,     4.13254,     0.35357,    17.57271
   00:020.880,     4.14351,     0.34677,    17.58516
   00:020.900,     4.15352,     0.33421,    17.57271
   00:020.920,     4.16200,     0.32482,    17.57893
   00:020.940,     4.17467,     0.32022,    17.57271
   00:020.960,     4.18545,     0.31833,    17.57271
   00:020.980,     4.19191,     0.31512,    17.55404
   00:021.000,     4.20187,     0.31003,    17.55404
   00:021.020,     4.21445,     0.30412,    17.55404
   00:021.040,     4.22329,     0.29710,    17.56026
   00:021.060,     4.23103,     0.28986,    17.54782
   00:021.080,     4.24033,     0.27879,    17.53537
   00:021.100,     4.24865,     0.26644,    17.53537
   00:021.120,     4.25542,     0.26813,    17.52293
   00:021.140,     4.26605,     0.28162,    17.52293
   00:021.160,     4.27740,     0.29052,    17.50426
   00:021.180,     4.28734,     0.28424,    17.49803
   00:021.200,     4.29969,     0.27636,    17.47937
   00:021.220,     4.30855,     0.27180,    17.47314
   00:021.240,     4.31788,     0.26790,    17.46070
   00:021.260,     4.32507,     0.25886,    17.44825
   00:021.280,     4.32887,     0.24911,    17.43580
   00:021.300,     4.33458,     0.24767,    17.44825
   00:021.320,     4.34217,     0.24513,    17.42336
   00:021.340,     4.35022,     0.23702,    17.42336
   00:021.360,     4.35939,     0.23127,    17.41091
   00:021.380,     4.36777,     0.23546,    17.41091
   00:021.400,     4.37307,     0.24116,    17.39847
   00:021.420,     4.37986,     0.24068,    17.39847
   00:021.440,     4.38911,     0.23720,    17.37357
   00:021.460,     4.39790,     0.23168,    17.36113
   00:021.480,     4.40542,     0.22531,    17.33001
   00:021.500,     4.41549,     0.21954,    17.32379
   00:021.520,     4.42483,     0.21149,    17.32379
   00:021.540,     4.43012,     0.20310,    17.31134
   00:021.560,     4.43808,     0.20215,    17.29890
   00:021.580,     4.44728,     0.20579,    17.27401
   00:021.600,     4.45747,     0.20747,    17.25534
   00:021.620,     4.46694,     0.20868,    17.25534
   00:021.640,     4.47629,     0.21354,    17.23045
   00:021.660,     4.48475,     0.21253,    17.22422
   00:021.680,     4.49097,     0.20599,    17.21178
   00:021.700,     4.49580,     0.20116,    17.18066
   00:021.720,     4.50507,     0.19775,    17.18066
   00:021.740,     4.52019,     0.18952,    17.16199
