<WFATester Graph 1.00 4,0.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  2005,4,0,12,5,t,1,12,5,f,2,12,5,f,5,12,5,f>
        Temps,        CO2%,        Flow,         O2%
   00:010.800,     0.07584,     0.32059,    21.32978
   00:010.820,     0.07727,     0.33642,    21.32978
   00:010.840,     0.07699,     0.34483,    21.32978
   00:010.860,     0.07611,     0.34023,    21.31773
   00:010.880,     0.07568,     0.33034,    21.33581
   00:010.900,     0.07527,     0.32548,    21.32978
   00:010.920,     0.07339,     0.33185,    21.32978
   00:010.940,     0.07490,     0.34945,    21.32978
   00:010.960,     0.07978,     0.37140,    21.32978
   00:010.980,     0.08418,     0.39178,    21.32978
   00:011.000,     0.08791,     0.41229,    21.32978
   00:011.020,     0.09447,     0.43516,    21.31170
   00:011.040,     0.10430,     0.45046,    21.32978
   00:011.060,     0.11514,     0.45263,    21.32978
   00:011.080,     0.12457,     0.45572,    21.30567
   00:011.100,     0.13368,     0.46526,    21.28156
   00:011.120,     0.14291,     0.46176,    21.28156
   00:011.140,     0.15138,     0.43964,    21.25745
   00:011.160,     0.15896,     0.41181,    21.25745
   00:011.180,     0.17002,     0.38269,    21.25745
   00:011.200,     0.18715,     0.36514,    21.26348
   00:011.220,     0.21057,     0.35388,    21.24539
   00:011.240,     0.24183,     0.33051,    21.22128
   00:011.260,     0.28957,     0.28025,    21.19717
   00:011.280,     0.36533,     0.22007,    21.16100
   00:011.300,     0.47833,     0.19764,    21.08867
   00:011.320,     0.62941,     0.22039,    20.98017
   00:011.340,     0.80445,     0.25548,    20.82344
   00:011.360,     0.99111,     0.28865,    20.65466
   00:011.380,     1.18514,     0.31810,    20.41354
   00:011.400,     1.39259,     0.34968,    20.18448
   00:011.420,     1.62192,     0.37822,    19.93131
   00:011.440,     1.85750,     0.39150,    19.66608
   00:011.460,     2.08158,     0.39264,    19.37674
   00:011.480,     2.29974,     0.38624,    19.08740
   00:011.500,     2.52301,     0.38896,    18.80408
   00:011.520,     2.74878,     0.39201,    18.50871
   00:011.540,     2.96665,     0.37718,    18.24349
   00:011.560,     3.17519,     0.36179,    17.95414
   00:011.580,     3.37694,     0.35974,    17.70097
   00:011.600,     3.56081,     0.35568,    17.44780
   00:011.620,     3.72014,     0.34753,    17.21874
   00:011.640,     3.86174,     0.33994,    17.01982
   00:011.660,     3.99241,     0.33159,    16.85706
   00:011.680,     4.11200,     0.33051,    16.70034
   00:011.700,     4.21206,     0.33312,    16.57375
   00:011.720,     4.29087,     0.33751,    16.45922
   00:011.740,     4.35696,     0.34780,    16.36277
   00:011.760,     4.41785,     0.36299,    16.29044
   00:011.780,     4.47027,     0.37402,    16.24221
   00:011.800,     4.51593,     0.38005,    16.18193
   00:011.820,     4.55711,     0.38418,    16.13371
   00:011.840,     4.59716,     0.39185,    16.09754
   00:011.860,     4.63863,     0.40531,    16.04932
   00:011.880,     4.68112,     0.41982,    16.02521
   00:011.900,     4.72205,     0.42150,    15.96493
   00:011.920,     4.76045,     0.40273,    15.94684
   00:011.940,     4.79588,     0.38842,    15.89259
   00:011.960,     4.82657,     0.39157,    15.84437
   00:011.980,     4.85365,     0.39874,    15.82026
   00:012.000,     4.87790,     0.39539,    15.78409
   00:012.020,     4.89117,     0.37647,    15.74190
   00:012.040,     4.90179,     0.35546,    15.73587
   00:012.060,     4.91249,     0.34938,    15.73587
   00:012.080,     4.92220,     0.35350,    15.74190
   00:012.100,     4.92528,     0.35718,    15.73587
   00:012.120,     4.92476,     0.36198,    15.75395
   00:012.140,     4.92781,     0.36035,    15.78409
   00:012.160,     4.93216,     0.34968,    15.80217
   00:012.180,     4.93457,     0.33767,    15.81423
   00:012.200,     4.93629,     0.33996,    15.85040
   00:012.220,     4.93998,     0.34053,    15.86245
   00:012.240,     4.94494,     0.31688,    15.88054
   00:012.260,     4.95077,     0.28061,    15.89259
   00:012.280,     4.95871,     0.22995,    15.88657
   00:012.300,     4.96846,     0.18274,    15.88657
   00:012.320,     4.98120,     0.18900,    15.88657
   00:012.340,     4.99674,     0.22802,    15.88054
   00:012.360,     5.01116,     0.26402,    15.83834
   00:012.380,     5.02684,     0.28328,    15.82026
   00:012.400,     5.04555,     0.28982,    15.79012
   00:012.420,     5.06348,     0.29576,    15.74792
   00:012.440,     5.08427,     0.29584,    15.71778
   00:012.460,     5.10333,     0.28092,    15.67559
   00:012.480,     5.11706,     0.26155,    15.61531
   00:012.500,     5.12671,     0.25734,    15.57914
   00:012.520,     5.13790,     0.26359,    15.54297
   00:012.540,     5.15020,     0.25211,    15.51886
   00:012.560,     5.15706,     0.22618,    15.50078
   00:012.580,     5.16173,     0.20329,    15.47064
   00:012.600,     5.16716,     0.17961,    15.45858
   00:012.620,     5.17772,     0.15760,    15.45858
   00:012.640,     5.18505,     0.14489,    15.45858
   00:012.660,     5.18774,     0.13172,    15.44653
   00:012.680,     5.18774,     0.11160,    15.44653
   00:012.700,     5.19235,     0.08654,    15.42241
   00:012.720,     5.20175,     0.00000,    15.41036
   00:012.740,     5.20789,     0.00000,    15.41036
   00:012.760,     5.20646,     0.00000,    15.41036
   00:012.780,     5.20772,     0.00000,    15.39830
   00:012.800,     5.21529,     0.00000,    15.39830
   00:012.820,     5.22028,     0.00000,    15.40433
   00:012.840,     5.22444,     0.00000,    15.38022
   00:012.860,     5.22900,     0.00000,    15.36816
   00:012.880,     5.23019,     0.00000,    15.35611
   00:012.900,     5.23494,    -0.12788,    15.37419
   00:012.920,     5.24207,    -0.15533,    15.35008
   00:012.940,     5.25385,    -0.18360,    15.33802
   00:012.960,     5.26624,    -0.21320,    15.31391
   00:012.980,     5.27187,    -0.24744,    15.28980
   00:013.000,     5.27692,    -0.28464,    15.26569
   00:013.020,     5.27924,    -0.32176,    15.26569
   00:013.040,     5.27995,    -0.35484,    15.22952
   00:013.060,     5.28437,    -0.38174,    15.22952
   00:013.080,     5.28440,    -0.39965,    15.22349
   00:013.100,     5.28265,    -0.41215,    15.22349
   00:013.120,     5.28131,    -0.43229,    15.22952
   00:013.140,     5.28009,    -0.46111,    15.22952
   00:013.160,     5.28040,    -0.48709,    15.22952
   00:013.180,     5.27995,    -0.51146,    15.22952
   00:013.200,     5.27619,    -0.53621,    15.22952
   00:013.220,     5.26107,    -0.55235,    15.22952
   00:013.240,     5.20744,    -0.55405,    15.25363
   00:013.260,     5.07322,    -0.55955,    15.28980
   00:013.280,     4.85275,    -0.57638,    15.38022
   00:013.300,     4.55558,    -0.61095,    15.56709
   00:013.320,     4.19484,    -0.64740,    15.86848
   00:013.340,     3.88616,    -0.65993,    16.26632
   00:013.360,     3.76170,    -0.64718,    16.65211
   00:013.380,     3.74319,    -0.62372,    16.95351
   00:013.400,     3.59395,    -0.60264,    17.04393
   00:013.420,     3.19158,    -0.59107,    17.13435
   00:013.440,     2.62921,    -0.58899,    17.47191
   00:013.460,     2.04458,    -0.59526,    18.06868
   00:013.480,     1.52174,    -0.60661,    18.82217
   00:013.500,     1.12566,    -0.61825,    19.52743
   00:013.520,     0.87349,    -0.62320,    20.11214
   00:013.540,     0.73157,    -0.61283,    20.50999
   00:013.560,     0.65726,    -0.60102,    20.73302
   00:013.580,     0.61024,    -0.60592,    20.82344
   00:013.600,     0.54841,    -0.61500,    20.87166
   00:013.620,     0.45926,    -0.61810,    20.92591
   00:013.640,     0.36686,    -0.61284,    20.99222
   00:013.660,     0.29477,    -0.60252,    21.08867
   00:013.680,     0.24302,    -0.59638,    21.19114
   00:013.700,     0.20596,    -0.59809,    21.23334
   00:013.720,     0.18026,    -0.60050,    21.29362
   00:013.740,     0.16317,    -0.59644,    21.30567
   00:013.760,     0.15295,    -0.59192,    21.30567
   00:013.780,     0.14534,    -0.59066,    21.32978
   00:013.800,     0.13891,    -0.59053,    21.32978
   00:013.820,     0.13397,    -0.58827,    21.32978
   00:013.840,     0.13072,    -0.58201,    21.31773
   00:013.860,     0.12683,    -0.57451,    21.30567
   00:013.880,     0.12299,    -0.57168,    21.31170
   00:013.900,     0.11880,    -0.57400,    21.32978
   00:013.920,     0.11537,    -0.57420,    21.30567
   00:013.940,     0.11228,    -0.57146,    21.31773
   00:013.960,     0.10859,    -0.56885,    21.31773
   00:013.980,     0.10520,    -0.56378,    21.30567
   00:014.000,     0.10397,    -0.55296,    21.28156
   00:014.020,     0.10280,    -0.53415,    21.30567
   00:014.040,     0.10157,    -0.51200,    21.30567
   00:014.060,     0.10030,    -0.49230,    21.30567
   00:014.080,     0.09866,    -0.47956,    21.30567
   00:014.100,     0.09752,    -0.47218,    21.29965
   00:014.120,     0.09648,    -0.46491,    21.28156
   00:014.140,     0.09500,    -0.45123,    21.29965
   00:014.160,     0.09409,    -0.42358,    21.29362
   00:014.180,     0.09392,    -0.38408,    21.29362
   00:014.200,     0.09195,    -0.33630,    21.29362
   00:014.220,     0.09119,    -0.28188,    21.29362
   00:014.240,     0.09006,    -0.23345,    21.29362
   00:014.260,     0.08885,    -0.20338,    21.29362
   00:014.280,     0.08924,    -0.16530,    21.30567
   00:014.300,     0.08977,    -0.12032,    21.30567
   00:014.320,     0.08896,    -0.08009,    21.28759
   00:014.340,     0.08750,     0.00000,    21.29362
   00:014.360,     0.08715,     0.00000,    21.28759
   00:014.380,     0.08724,     0.12459,    21.29362
   00:014.400,     0.08658,     0.15878,    21.29362
   00:014.420,     0.08519,     0.19206,    21.29362
   00:014.440,     0.08486,     0.21890,    21.29362
   00:014.460,     0.08417,     0.22794,    21.28156
   00:014.480,     0.08130,     0.22578,    21.29965
   00:014.500,     0.07979,     0.22589,    21.30567
   00:014.520,     0.08003,     0.24258,    21.29362
   00:014.540,     0.08170,     0.27528,    21.28156
   00:014.560,     0.08156,     0.29172,    21.29362
   00:014.580,     0.08098,     0.28120,    21.30567
   00:014.600,     0.08007,     0.27170,    21.30567
   00:014.620,     0.08044,     0.26958,    21.30567
   00:014.640,     0.07996,     0.26722,    21.30567
   00:014.660,     0.07864,     0.26408,    21.31170
   00:014.680,     0.07820,     0.26240,    21.30567
   00:014.700,     0.07843,     0.26277,    21.31773
   00:014.720,     0.07760,     0.26960,    21.30567
   00:014.740,     0.07715,     0.28489,    21.29362
   00:014.760,     0.07747,     0.30235,    21.30567
   00:014.780,     0.07784,     0.31566,    21.29362
   00:014.800,     0.07741,     0.33231,    21.31170
   00:014.820,     0.07747,     0.35452,    21.30567
   00:014.840,     0.07704,     0.36722,    21.30567
   00:014.860,     0.07666,     0.36868,    21.30567
   00:014.880,     0.07784,     0.37279,    21.30567
   00:014.900,     0.07777,     0.37830,    21.31170
   00:014.920,     0.07726,     0.37966,    21.29965
   00:014.940,     0.07751,     0.38372,    21.29965
   00:014.960,     0.07874,     0.40460,    21.30567
   00:014.980,     0.08059,     0.42729,    21.32978
   00:015.000,     0.08409,     0.42717,    21.29362
   00:015.020,     0.08777,     0.41621,    21.29362
   00:015.040,     0.09277,     0.40816,    21.32978
   00:015.060,     0.10152,     0.40035,    21.29362
   00:015.080,     0.11144,     0.39759,    21.30567
   00:015.100,     0.12137,     0.40241,    21.30567
   00:015.120,     0.13011,     0.40798,    21.26951
   00:015.140,     0.14179,     0.41680,    21.28156
   00:015.160,     0.15717,     0.43402,    21.25745
   00:015.180,     0.17328,     0.44845,    21.24539
   00:015.200,     0.19298,     0.44459,    21.23334
   00:015.220,     0.21746,     0.42712,    21.20923
   00:015.240,     0.24276,     0.39464,    21.19717
   00:015.260,     0.27852,     0.36757,    21.16703
   00:015.280,     0.33733,     0.36868,    21.13689
   00:015.300,     0.42224,     0.38780,    21.09470
   00:015.320,     0.53545,     0.41105,    21.00428
   00:015.340,     0.67456,     0.42868,    20.90783
   00:015.360,     0.83423,     0.44090,    20.75110
   00:015.380,     1.01452,     0.44532,    20.55821
   00:015.400,     1.20876,     0.43890,    20.34120
   00:015.420,     1.41325,     0.43122,    20.10612
   00:015.440,     1.63521,     0.42852,    19.85897
   00:015.460,     1.86946,     0.43172,    19.58169
   00:015.480,     2.11182,     0.43594,    19.28029
   00:015.500,     2.36254,     0.42770,    18.96684
   00:015.520,     2.61195,     0.40639,    18.63530
   00:015.540,     2.83899,     0.38883,    18.27965
   00:015.560,     3.03494,     0.37657,    17.98428
   00:015.580,     3.21352,     0.36972,    17.73111
   00:015.600,     3.39352,     0.36653,    17.49602
   00:015.620,     3.56858,     0.36030,    17.27902
   00:015.640,     3.72981,     0.34984,    17.09818
   00:015.660,     3.87058,     0.33901,    16.89323
   00:015.680,     3.99212,     0.33115,    16.70636
   00:015.700,     4.10470,     0.33046,    16.56169
   00:015.720,     4.20348,     0.33163,    16.44113
   00:015.740,     4.28602,     0.33323,    16.33866
   00:015.760,     4.36457,     0.34217,    16.24824
   00:015.780,     4.44232,     0.35737,    16.16988
   00:015.800,     4.51448,     0.37174,    16.09754
   00:015.820,     4.57713,     0.38023,    16.02521
   00:015.840,     4.62983,     0.38354,    15.95890
   00:015.860,     4.67802,     0.38641,    15.88054
   00:015.880,     4.72524,     0.38833,    15.84437
   00:015.900,     4.76224,     0.38421,    15.78409
   00:015.920,     4.79002,     0.37911,    15.74792
   00:015.940,     4.80977,     0.36945,    15.73587
   00:015.960,     4.82591,     0.35121,    15.70573
   00:015.980,     4.84005,     0.32750,    15.69367
   00:016.000,     4.85481,     0.30626,    15.71176
   00:016.020,     4.86771,     0.29736,    15.71176
   00:016.040,     4.87660,     0.28854,    15.73587
   00:016.060,     4.88324,     0.27376,    15.74190
   00:016.080,     4.89001,     0.25858,    15.75998
   00:016.100,     4.89832,     0.24033,    15.75998
   00:016.120,     4.90674,     0.22787,    15.78409
   00:016.140,     4.91319,     0.22837,    15.79012
   00:016.160,     4.91603,     0.22028,    15.80820
   00:016.180,     4.91938,     0.19443,    15.81423
   00:016.200,     4.92834,     0.15073,    15.83231
   00:016.220,     4.93675,     0.09296,    15.84437
   00:016.240,     4.94514,     0.07840,    15.83231
   00:016.260,     4.95501,     0.12130,    15.82026
   00:016.280,     4.96704,     0.15864,    15.83231
   00:016.300,     4.97980,     0.17962,    15.80217
   00:016.320,     4.99086,     0.19057,    15.78409
   00:016.340,     4.99999,     0.19760,    15.77203
   00:016.360,     5.01150,     0.19693,    15.75395
   00:016.380,     5.02838,     0.18124,    15.71176
   00:016.400,     5.04562,     0.15260,    15.68764
   00:016.420,     5.05883,     0.12816,    15.65148
   00:016.440,     5.07492,     0.12547,    15.59120
   00:016.460,     5.08702,     0.12109,    15.56709
   00:016.480,     5.09578,     0.07837,    15.53092
   00:016.500,     5.10237,     0.00000,    15.50681
   00:016.520,     5.10970,     0.00000,    15.48269
   00:016.540,     5.11450,     0.00000,    15.47064
   00:016.560,     5.11951,    -0.11770,    15.47064
   00:016.580,     5.12575,    -0.14068,    15.45858
   00:016.600,     5.12663,    -0.17289,    15.44653
   00:016.620,     5.12813,    -0.21382,    15.44653
   00:016.640,     5.13114,    -0.25485,    15.44653
   00:016.660,     5.13220,    -0.28631,    15.44653
   00:016.680,     5.13216,    -0.30246,    15.43447
   00:016.700,     5.13389,    -0.31142,    15.44653
   00:016.720,     5.13659,    -0.32773,    15.44653
   00:016.740,     5.13912,    -0.35052,    15.42844
   00:016.760,     5.14113,    -0.37175,    15.42241
   00:016.780,     5.14137,    -0.38596,    15.42241
   00:016.800,     5.14194,    -0.39328,    15.42241
   00:016.820,     5.14783,    -0.40175,    15.42844
   00:016.840,     5.15037,    -0.41702,    15.43447
   00:016.860,     5.14994,    -0.43669,    15.42241
   00:016.880,     5.15053,    -0.44874,    15.40433
   00:016.900,     5.15777,    -0.45149,    15.39830
   00:016.920,     5.16486,    -0.45146,    15.39830
   00:016.940,     5.16508,    -0.45749,    15.38022
   00:016.960,     5.16359,    -0.46552,    15.37419
   00:016.980,     5.15311,    -0.47138,    15.36214
   00:017.000,     5.10548,    -0.47596,    15.35611
   00:017.020,     4.96199,    -0.48253,    15.39830
   00:017.040,     4.68193,    -0.49049,    15.51886
   00:017.060,     4.29854,    -0.49572,    15.79012
   00:017.080,     3.85967,    -0.49846,    16.23016
   00:017.100,     3.22735,    -0.50607,    16.76062
   00:017.120,     2.40341,    -0.51933,    17.38752
   00:017.140,     1.66097,    -0.52122,    18.27363
   00:017.160,     1.14262,    -0.51350,    19.26823
   00:017.180,     0.80515,    -0.52376,    20.07598
   00:017.200,     0.58556,    -0.54852,    20.58232
   00:017.220,     0.44371,    -0.58129,    20.90180
   00:017.240,     0.35018,    -0.60585,    21.08867
   00:017.260,     0.28710,    -0.60516,    21.18511
   00:017.280,     0.24247,    -0.58993,    21.25745
   00:017.300,     0.21065,    -0.57311,    21.30567
   00:017.320,     0.18833,    -0.55988,    21.32978
   00:017.340,     0.17135,    -0.55549,    21.32978
   00:017.360,     0.15807,    -0.55302,    21.34184
   00:017.380,     0.14857,    -0.55074,    21.34787
   00:017.400,     0.14280,    -0.55528,    21.34184
   00:017.420,     0.13576,    -0.56306,    21.35390
   00:017.440,     0.12910,    -0.56211,    21.34184
   00:017.460,     0.12460,    -0.54678,    21.32978
   00:017.480,     0.12084,    -0.53341,    21.34184
   00:017.500,     0.11905,    -0.53754,    21.32978
   00:017.520,     0.11616,    -0.55044,    21.31773
   00:017.540,     0.11400,    -0.56422,    21.32978
   00:017.560,     0.11516,    -0.57325,    21.32978
   00:017.580,     0.11489,    -0.57640,    21.32978
   00:017.600,     0.11297,    -0.57832,    21.30567
   00:017.620,     0.10800,    -0.57778,    21.30567
   00:017.640,     0.10396,    -0.57544,    21.29362
   00:017.660,     0.10354,    -0.57266,    21.29362
   00:017.680,     0.10298,    -0.56176,    21.29965
   00:017.700,     0.09981,    -0.53840,    21.29362
   00:017.720,     0.09657,    -0.51370,    21.29362
   00:017.740,     0.09577,    -0.49916,    21.29362
   00:017.760,     0.09564,    -0.49304,    21.29965
   00:017.780,     0.09449,    -0.48385,    21.29965
   00:017.800,     0.09188,    -0.46323,    21.29362
   00:017.820,     0.09117,    -0.43031,    21.29362
   00:017.840,     0.09143,    -0.38963,    21.28156
   00:017.860,     0.09013,    -0.34264,    21.28156
   00:017.880,     0.08973,    -0.29993,    21.28156
   00:017.900,     0.09055,    -0.26020,    21.29362
   00:017.920,     0.08955,    -0.22108,    21.29362
   00:017.940,     0.08824,    -0.18561,    21.30567
   00:017.960,     0.08765,    -0.15792,    21.29362
   00:017.980,     0.08712,    -0.13143,    21.29362
   00:018.000,     0.08572,    -0.10403,    21.29362
   00:018.020,     0.08470,    -0.07723,    21.29362
   00:018.040,     0.08468,     0.00000,    21.29362
   00:018.060,     0.08498,     0.00000,    21.29362
   00:018.080,     0.08409,     0.00000,    21.30567
   00:018.100,     0.08473,     0.00000,    21.28759
   00:018.120,     0.08451,     0.00000,    21.28759
   00:018.140,     0.08284,     0.00000,    21.29362
   00:018.160,     0.08339,     0.10818,    21.28156
   00:018.180,     0.08334,     0.12923,    21.29362
   00:018.200,     0.08215,     0.16051,    21.30567
   00:018.220,     0.08210,     0.17720,    21.30567
   00:018.240,     0.08106,     0.19506,    21.30567
   00:018.260,     0.08060,     0.21255,    21.28156
   00:018.280,     0.07889,     0.23467,    21.28156
   00:018.300,     0.07771,     0.26757,    21.30567
   00:018.320,     0.07783,     0.31361,    21.30567
   00:018.340,     0.07892,     0.35975,    21.29362
   00:018.360,     0.08167,     0.39353,    21.31773
   00:018.380,     0.08342,     0.41723,    21.29362
   00:018.400,     0.08273,     0.44477,    21.28759
   00:018.420,     0.08227,     0.46691,    21.28156
   00:018.440,     0.08112,     0.47619,    21.29362
   00:018.460,     0.07876,     0.48318,    21.29362
   00:018.480,     0.07891,     0.48616,    21.29362
   00:018.500,     0.07944,     0.48819,    21.29965
   00:018.520,     0.07923,     0.48584,    21.30567
   00:018.540,     0.07992,     0.48308,    21.28759
   00:018.560,     0.07997,     0.47948,    21.28156
   00:018.580,     0.07968,     0.47226,    21.30567
   00:018.600,     0.08003,     0.46394,    21.31170
   00:018.620,     0.08150,     0.44792,    21.29965
   00:018.640,     0.08127,     0.43644,    21.30567
   00:018.660,     0.08156,     0.44511,    21.31773
   00:018.680,     0.08071,     0.46084,    21.30567
   00:018.700,     0.08005,     0.46376,    21.29965
   00:018.720,     0.07943,     0.45774,    21.30567
   00:018.740,     0.07843,     0.46502,    21.29362
   00:018.760,     0.07881,     0.48624,    21.29362
   00:018.780,     0.08183,     0.49751,    21.31170
   00:018.800,     0.08776,     0.50376,    21.30567
   00:018.820,     0.09656,     0.51875,    21.30567
   00:018.840,     0.11012,     0.53407,    21.29362
   00:018.860,     0.12882,     0.54126,    21.28156
   00:018.880,     0.14978,     0.54787,    21.28156
   00:018.900,     0.17016,     0.55469,    21.25745
   00:018.920,     0.19247,     0.55024,    21.23334
   00:018.940,     0.22375,     0.53655,    21.19114
   00:018.960,     0.27460,     0.52145,    21.18511
   00:018.980,     0.35365,     0.51153,    21.13689
   00:019.000,     0.46434,     0.50482,    21.06456
   00:019.020,     0.61221,     0.50094,    20.96208
   00:019.040,     0.80498,     0.49798,    20.80536
   00:019.060,     1.04990,     0.47938,    20.60643
   00:019.080,     1.32626,     0.45529,    20.31709
   00:019.100,     1.60594,     0.45915,    19.97953
   00:019.120,     1.89459,     0.47005,    19.60580
   00:019.140,     2.19009,     0.45575,    19.24412
   00:019.160,     2.47616,     0.42569,    18.87642
   00:019.180,     2.74748,     0.38768,    18.51474
   00:019.200,     2.99876,     0.34975,    18.17718
   00:019.220,     3.22781,     0.34455,    17.88181
   00:019.240,     3.43338,     0.36959,    17.59247
   00:019.260,     3.62478,     0.39839,    17.34532
   00:019.280,     3.81207,     0.41942,    17.13435
   00:019.300,     3.98200,     0.43321,    16.90529
   00:019.320,     4.12257,     0.44384,    16.70034
   00:019.340,     4.24662,     0.44753,    16.52553
   00:019.360,     4.35729,     0.44377,    16.35072
   00:019.380,     4.45456,     0.43779,    16.23016
   00:019.400,     4.53759,     0.43567,    16.12165
   00:019.420,     4.60319,     0.44247,    16.03124
   00:019.440,     4.65413,     0.44636,    15.94684
   00:019.460,     4.70379,     0.43834,    15.88054
   00:019.480,     4.75142,     0.42851,    15.83231
   00:019.500,     4.78985,     0.41509,    15.79012
   00:019.520,     4.81867,     0.39570,    15.75998
   00:019.540,     4.84126,     0.38049,    15.73587
   00:019.560,     4.86430,     0.37104,    15.71176
   00:019.580,     4.88388,     0.36093,    15.67559
   00:019.600,     4.89999,     0.34424,    15.68764
   00:019.620,     4.91288,     0.32894,    15.67559
   00:019.640,     4.92408,     0.32331,    15.65148
   00:019.660,     4.93866,     0.31681,    15.63942
   00:019.680,     4.95314,     0.29897,    15.63942
   00:019.700,     4.96046,     0.27952,    15.59120
   00:019.720,     4.96686,     0.27109,    15.60325
   00:019.740,     4.97699,     0.27079,    15.59722
   00:019.760,     4.98940,     0.26041,    15.59120
   00:019.780,     5.00186,     0.23268,    15.57311
   00:019.800,     5.01376,     0.20127,    15.54297
   00:019.820,     5.02282,     0.17983,    15.53092
   00:019.840,     5.03063,     0.16066,    15.51886
   00:019.860,     5.03503,     0.14045,    15.50681
   00:019.880,     5.03761,     0.12439,    15.50681
   00:019.900,     5.03885,     0.11503,    15.49475
   00:019.920,     5.03652,     0.10677,    15.51886
   00:019.940,     5.03139,     0.08866,    15.51886
   00:019.960,     5.02471,     0.00000,    15.53092
   00:019.980,     5.02255,     0.00000,    15.57311
   00:020.000,     5.01735,     0.00000,    15.59120
   00:020.020,     5.00923,     0.00000,    15.62736
   00:020.040,     5.00330,     0.00000,    15.65148
   00:020.060,     5.00347,     0.00000,    15.66353
   00:020.080,     5.00536,     0.00000,    15.67559
   00:020.100,     5.00455,     0.00000,    15.70573
   00:020.120,     5.00805,    -0.10758,    15.71778
   00:020.140,     5.00978,    -0.16205,    15.72381
   00:020.160,     5.01288,    -0.22128,    15.70573
   00:020.180,     5.01687,    -0.28673,    15.71176
   00:020.200,     5.02316,    -0.32957,    15.73587
   00:020.220,     5.03064,    -0.32095,    15.73587
   00:020.240,     5.03341,    -0.27291,    15.71778
   00:020.260,     5.03743,    -0.23097,    15.73587
   00:020.280,     5.04339,    -0.21145,    15.71176
   00:020.300,     5.04894,    -0.20486,    15.69970
   00:020.320,     5.04887,    -0.21132,    15.66956
   00:020.340,     5.04953,    -0.24081,    15.67559
   00:020.360,     5.04921,    -0.28517,    15.66353
   00:020.380,     5.05297,    -0.32659,    15.66353
   00:020.400,     5.05592,    -0.35057,    15.65750
   00:020.420,     5.05877,    -0.36124,    15.65148
   00:020.440,     5.06272,    -0.37847,    15.63942
   00:020.460,     5.06106,    -0.40048,    15.63942
   00:020.480,     5.05546,    -0.41806,    15.63942
   00:020.500,     5.04264,    -0.43250,    15.63942
   00:020.520,     5.01135,    -0.44367,    15.64545
   00:020.540,     4.96011,    -0.45264,    15.65750
   00:020.560,     4.90354,    -0.46402,    15.71778
   00:020.580,     4.85254,    -0.47693,    15.75998
   00:020.600,     4.78318,    -0.48955,    15.83231
   00:020.620,     4.62645,    -0.50029,    15.88054
   00:020.640,     4.22998,    -0.50641,    16.00110
   00:020.660,     3.49829,    -0.51026,    16.30249
   00:020.680,     2.62862,    -0.51614,    16.97159
   00:020.700,     1.88377,    -0.52228,    17.96017
   00:020.720,     1.36210,    -0.52493,    18.97889
   00:020.740,     1.02318,    -0.52390,    19.78664
   00:020.760,     0.80131,    -0.52363,    20.32915
   00:020.780,     0.66762,    -0.52588,    20.65466
   00:020.800,     0.60815,    -0.52763,    20.79933
   00:020.820,     0.59742,    -0.52988,    20.88372
   00:020.840,     0.60762,    -0.53314,    20.90783
   00:020.860,     0.61318,    -0.53475,    20.91989
   00:020.880,     0.60274,    -0.53096,    20.89577
   00:020.900,     0.58066,    -0.52620,    20.87769
   00:020.920,     0.54350,    -0.52831,    20.88372
   00:020.940,     0.49583,    -0.53267,    20.93194
   00:020.960,     0.45637,    -0.53128,    20.95003
   00:020.980,     0.43260,    -0.52951,    20.99222
   00:021.000,     0.41702,    -0.53280,    21.04044
   00:021.020,     0.39800,    -0.53965,    21.06456
   00:021.040,     0.37027,    -0.54487,    21.07058
   00:021.060,     0.33763,    -0.55151,    21.08867
   00:021.080,     0.30219,    -0.55465,    21.10072
   00:021.100,     0.26704,    -0.54792,    21.14895
   00:021.120,     0.23384,    -0.55346,    21.16703
   00:021.140,     0.20492,    -0.56747,    21.19114
   00:021.160,     0.18199,    -0.58405,    21.22128
   00:021.180,     0.16319,    -0.59938,    21.23334
   00:021.200,     0.14861,    -0.60351,    21.25745
   00:021.220,     0.13713,    -0.59645,    21.26348
   00:021.240,     0.12942,    -0.57748,    21.26348
   00:021.260,     0.12113,    -0.55537,    21.25745
   00:021.280,     0.11441,    -0.52752,    21.28156
   00:021.300,     0.10882,    -0.48568,    21.28759
   00:021.320,     0.10452,    -0.43457,    21.28156
   00:021.340,     0.10055,    -0.39084,    21.26951
   00:021.360,     0.09671,    -0.37126,    21.28156
   00:021.380,     0.09544,    -0.37251,    21.28156
   00:021.400,     0.09404,    -0.37471,    21.28156
   00:021.420,     0.09274,    -0.37272,    21.28156
   00:021.440,     0.09153,    -0.36681,    21.28156
   00:021.460,     0.09157,    -0.36066,    21.28156
   00:021.480,     0.09108,    -0.35474,    21.26951
   00:021.500,     0.08876,    -0.34926,    21.30567
   00:021.520,     0.08802,    -0.35390,    21.29362
   00:021.540,     0.08787,    -0.36735,    21.26951
   00:021.560,     0.08655,    -0.37143,    21.28759
   00:021.580,     0.08571,    -0.36267,    21.26348
   00:021.600,     0.08616,    -0.35351,    21.28156
   00:021.620,     0.08650,    -0.34861,    21.28156
   00:021.640,     0.08537,    -0.34044,    21.28156
   00:021.660,     0.08484,    -0.32317,    21.29362
   00:021.680,     0.08480,    -0.29773,    21.28156
